epoch,accuracy,dice_coef,jaccard_coef,loss,val_accuracy,val_dice_coef,val_jaccard_coef,val_loss
0,0.7572357058525085,0.023937825113534927,0.012215487658977509,0.9760621190071106,0.6093719005584717,0.023526735603809357,0.012009738944470882,0.9766020178794861
1,0.8697406649589539,0.03435240313410759,0.017687277868390083,0.96564781665802,0.8290674090385437,0.03612137213349342,0.01864096336066723,0.9641321301460266
2,0.9268327951431274,0.050837934017181396,0.026631344109773636,0.9491621255874634,0.8996060490608215,0.05005192384123802,0.026143165305256844,0.9502303004264832
3,0.9512145519256592,0.07285433262586594,0.03886588290333748,0.9271454811096191,0.8676575422286987,0.05687814950942993,0.029870638623833656,0.9434975981712341
4,0.9733407497406006,0.11188933998346329,0.06196162477135658,0.8881107568740845,0.9807849526405334,0.13811616599559784,0.0776585265994072,0.8625988960266113
5,0.9833051562309265,0.16907285153865814,0.09781382977962494,0.8309271931648254,0.9898833632469177,0.1639467477798462,0.09509585052728653,0.8360400199890137
6,0.9876372814178467,0.23053382337093353,0.13963408768177032,0.7694663405418396,0.9828554391860962,0.18188439309597015,0.10584861785173416,0.8188230395317078
7,0.9904474020004272,0.30472496151924133,0.19493074715137482,0.6952748894691467,0.9910552501678467,0.3224393427371979,0.2095983326435089,0.6787914633750916
8,0.9910379648208618,0.3289918005466461,0.21230190992355347,0.6710084080696106,0.9927492737770081,0.28470465540885925,0.1773037612438202,0.7160370349884033
9,0.9927657246589661,0.4166994094848633,0.28585243225097656,0.5833005309104919,0.9928665161132812,0.4424631595611572,0.31055179238319397,0.5587787628173828
10,0.9938488006591797,0.48076021671295166,0.343946635723114,0.5192397236824036,0.9934270977973938,0.46249499917030334,0.3290471136569977,0.5387985110282898
11,0.9942333102226257,0.5289053320884705,0.3882574141025543,0.47109454870224,0.9938073754310608,0.4772425889968872,0.3375992178916931,0.5239930152893066
12,0.9944502711296082,0.5562193393707275,0.413760244846344,0.44378048181533813,0.9938485622406006,0.5177600383758545,0.37552523612976074,0.4825590252876282
13,0.9946298003196716,0.5815382599830627,0.4432685375213623,0.418461412191391,0.9942918419837952,0.5530726313591003,0.41901084780693054,0.4481990337371826
14,0.9948827028274536,0.5933113694190979,0.4577120840549469,0.4066886305809021,0.9944871664047241,0.559083878993988,0.42679065465927124,0.4420335590839386
15,0.9951093792915344,0.6255307793617249,0.486625075340271,0.37446925044059753,0.9948194026947021,0.576191782951355,0.4410545825958252,0.4248828887939453
16,0.9952807426452637,0.649137020111084,0.5123336315155029,0.35086289048194885,0.9951052069664001,0.5684946179389954,0.4351732134819031,0.4328000545501709
17,0.9952684044837952,0.6550057530403137,0.5197007656097412,0.34499478340148926,0.994022011756897,0.5068778395652771,0.36918124556541443,0.49441125988960266
18,0.9949942231178284,0.6343666911125183,0.498390793800354,0.36563342809677124,0.99503493309021,0.6095539331436157,0.4684664309024811,0.3912319540977478
19,0.9951655268669128,0.6483343243598938,0.5135368704795837,0.3516656160354614,0.994929850101471,0.5837520360946655,0.44272202253341675,0.4171251952648163
20,0.9952633380889893,0.6609179973602295,0.5265119075775146,0.3390820324420929,0.9948673844337463,0.5825824737548828,0.44321197271347046,0.4182509183883667
21,0.9952114820480347,0.6683893203735352,0.5329940319061279,0.3316107988357544,0.9948684573173523,0.6374815702438354,0.5006126165390015,0.3634050190448761
22,0.9954854846000671,0.6936750411987305,0.5588023066520691,0.30632516741752625,0.99482262134552,0.5718869566917419,0.43238940834999084,0.4291379153728485
23,0.9955601096153259,0.6921132802963257,0.5603716373443604,0.30788689851760864,0.9949275255203247,0.6479988694190979,0.5134421586990356,0.3526136577129364
24,0.9957323670387268,0.7149011492729187,0.5855680704116821,0.2850987911224365,0.995112955570221,0.6485352516174316,0.5164218544960022,0.35220208764076233
25,0.9957177639007568,0.7158608436584473,0.5857123136520386,0.2841392159461975,0.9951722621917725,0.6347648501396179,0.5021157264709473,0.3660391867160797
26,0.9957106113433838,0.7197217345237732,0.5884397029876709,0.2802782654762268,0.9953231811523438,0.6354519724845886,0.5061927437782288,0.36540716886520386
27,0.9957611560821533,0.723648190498352,0.592843770980835,0.276351660490036,0.9943262934684753,0.5561732649803162,0.4105968475341797,0.44460976123809814
28,0.9958069920539856,0.7254841327667236,0.5951926708221436,0.2745163142681122,0.9954879879951477,0.6735811233520508,0.5409233570098877,0.3272237181663513
29,0.995826780796051,0.7347856760025024,0.604133665561676,0.2652140259742737,0.9956052303314209,0.6250019073486328,0.4978318214416504,0.37617647647857666
30,0.9958122968673706,0.7297443151473999,0.6015414595603943,0.2702556252479553,0.9928308129310608,0.5593460202217102,0.42711201310157776,0.44193828105926514
31,0.9958919882774353,0.7362337708473206,0.610704243183136,0.263765811920166,0.9953576326370239,0.6508004069328308,0.5154200196266174,0.3501017689704895
32,0.9959408044815063,0.747032105922699,0.6221782565116882,0.2529679834842682,0.995134711265564,0.6754180788993835,0.5416161417961121,0.32530125975608826
33,0.995927095413208,0.7445271611213684,0.6185053586959839,0.2554728388786316,0.9955987930297852,0.6769888401031494,0.5497164726257324,0.3239944577217102
34,0.9957861304283142,0.7329225540161133,0.6068587899208069,0.2670772671699524,0.9952889084815979,0.6622358560562134,0.5281800031661987,0.3384331166744232
35,0.9958921074867249,0.7451872825622559,0.6205161809921265,0.25481241941452026,0.9955255389213562,0.6925315856933594,0.5622652769088745,0.3081394135951996
36,0.9959373474121094,0.7459177374839783,0.6199336647987366,0.25408250093460083,0.9952834844589233,0.6119990348815918,0.47332316637039185,0.3890394866466522
37,0.9959743022918701,0.752389132976532,0.6281324028968811,0.2476106733083725,0.9952936172485352,0.6934332251548767,0.5580931901931763,0.30719873309135437
38,0.9959069490432739,0.7501896619796753,0.6238694787025452,0.24981001019477844,0.9954647421836853,0.6730265021324158,0.5384411215782166,0.3276486396789551
39,0.996025025844574,0.7558044791221619,0.6323027014732361,0.24419520795345306,0.9957892894744873,0.6943855881690979,0.5680252909660339,0.306393027305603
40,0.996013343334198,0.7692084312438965,0.6461913585662842,0.23079149425029755,0.9955791234970093,0.6284441947937012,0.499253511428833,0.3727319538593292
41,0.9959168434143066,0.7451223731040955,0.6199998259544373,0.25487759709358215,0.9951918125152588,0.6499004364013672,0.5209358930587769,0.35089755058288574
42,0.9960867166519165,0.763116717338562,0.6407034993171692,0.23688316345214844,0.9957722425460815,0.6879352331161499,0.5598053336143494,0.3128375709056854
43,0.9960331916809082,0.7644234299659729,0.6412445902824402,0.2355763167142868,0.9956791996955872,0.6562114953994751,0.5264403223991394,0.344834566116333
44,0.9960556030273438,0.7650496959686279,0.6427229046821594,0.23495067656040192,0.9951761364936829,0.6551150679588318,0.520846962928772,0.3456301987171173
45,0.9959023594856262,0.74627286195755,0.6207655668258667,0.25372767448425293,0.9955759644508362,0.6836636662483215,0.5499290227890015,0.317204087972641
46,0.9956168532371521,0.7188538908958435,0.5889101624488831,0.2811465561389923,0.9951595664024353,0.6476453542709351,0.5133875012397766,0.35317233204841614
47,0.995652437210083,0.7234696745872498,0.5929185748100281,0.2765301764011383,0.994437038898468,0.633151113986969,0.49158453941345215,0.3673434555530548
48,0.995780885219574,0.7357748746871948,0.6068853139877319,0.2642250657081604,0.9955499768257141,0.6843811273574829,0.5520029664039612,0.31641456484794617
49,0.9959547519683838,0.7511903643608093,0.6248468160629272,0.24880923330783844,0.9954497814178467,0.6373195052146912,0.5076098442077637,0.3637674152851105
50,0.9959940314292908,0.7550721764564514,0.6292740106582642,0.24492765963077545,0.9955760836601257,0.6891399025917053,0.5575062036514282,0.3117676079273224
51,0.9960119724273682,0.7668622136116028,0.6425923705101013,0.23313792049884796,0.9957266449928284,0.6981669068336487,0.569167971611023,0.3026846647262573
52,0.996088445186615,0.7766682505607605,0.6554306149482727,0.22333207726478577,0.9956132769584656,0.6633135080337524,0.5330245494842529,0.3376579284667969
53,0.9961004257202148,0.7717044949531555,0.6495335698127747,0.22829534113407135,0.9956457614898682,0.7092909812927246,0.575096607208252,0.2914329767227173
54,0.9962080121040344,0.7886612415313721,0.6692096590995789,0.21133966743946075,0.9958040118217468,0.7178647518157959,0.5922444462776184,0.28291741013526917
55,0.9960765838623047,0.7784835696220398,0.6578792333602905,0.22151708602905273,0.9956706762313843,0.6900081634521484,0.5576404333114624,0.3108656108379364
56,0.9961828589439392,0.7863982915878296,0.6673420667648315,0.21360188722610474,0.995793879032135,0.7246531248092651,0.5972937941551208,0.2760591506958008
57,0.9961646795272827,0.7823684811592102,0.6625482439994812,0.21763145923614502,0.995186984539032,0.660152792930603,0.5276616215705872,0.34083291888237
58,0.9959301352500916,0.7617411613464355,0.6368851065635681,0.23825879395008087,0.9952509999275208,0.6542086601257324,0.512827455997467,0.346505343914032
59,0.9959250688552856,0.7568410038948059,0.6311365962028503,0.2431589663028717,0.993399441242218,0.4533911943435669,0.3210904002189636,0.548193633556366
60,0.9958178400993347,0.7463095784187317,0.6194217205047607,0.2536906898021698,0.9957663416862488,0.6856358051300049,0.5553549528121948,0.3152598738670349
61,0.9958430528640747,0.7456125020980835,0.6184403300285339,0.25438788533210754,0.9957537055015564,0.7163158655166626,0.5874307751655579,0.2844095230102539
62,0.995955228805542,0.7578884363174438,0.6345683932304382,0.24211178719997406,0.9953762888908386,0.6386803388595581,0.4996412396430969,0.3624895513057709
63,0.9960635900497437,0.7677229642868042,0.6465135812759399,0.23227748274803162,0.9957876801490784,0.7231048941612244,0.5961505174636841,0.2775917649269104
64,0.9961599707603455,0.7875082492828369,0.6682115793228149,0.21249236166477203,0.9958212971687317,0.7395856976509094,0.6115424633026123,0.2610294222831726
65,0.9961965680122375,0.7927893400192261,0.6737470030784607,0.2072107344865799,0.9954291582107544,0.7048376798629761,0.5719177722930908,0.2956349849700928
66,0.9962708950042725,0.7997395396232605,0.6825535297393799,0.20026054978370667,0.9956080317497253,0.7256745100021362,0.5935665369033813,0.2750318646430969
67,0.9962695837020874,0.8080306053161621,0.6917221546173096,0.19196993112564087,0.995933473110199,0.7317380905151367,0.603665828704834,0.2689652740955353
68,0.9963663220405579,0.8079012632369995,0.694801390171051,0.1920982301235199,0.9959758520126343,0.7554430365562439,0.6308212280273438,0.24526137113571167
69,0.996339738368988,0.803604245185852,0.6886799335479736,0.19639568030834198,0.9960635900497437,0.7589969038963318,0.6349648833274841,0.2416544258594513
70,0.9963671565055847,0.8095406293869019,0.6970254778862,0.1904592663049698,0.9956119060516357,0.7178915739059448,0.5837031602859497,0.2828434109687805
71,0.9962936639785767,0.8014122843742371,0.6856939196586609,0.19858737289905548,0.9960230588912964,0.7384597659111023,0.6131227016448975,0.26231876015663147
72,0.9961824417114258,0.7917881011962891,0.6749330759048462,0.20821179449558258,0.9958053827285767,0.7217308282852173,0.5959055423736572,0.2790094316005707
73,0.9963384866714478,0.8036604523658752,0.6893900036811829,0.19633930921554565,0.9958760738372803,0.7305488586425781,0.6043201684951782,0.2701664865016937
74,0.9963070154190063,0.8042407631874084,0.6894548535346985,0.1957595944404602,0.9960426092147827,0.7400550842285156,0.6185386776924133,0.26062384247779846
75,0.9963277578353882,0.8114882707595825,0.6984351277351379,0.18851180374622345,0.9958468675613403,0.739647626876831,0.6173393726348877,0.26100534200668335
76,0.996330201625824,0.80739825963974,0.6936374306678772,0.1926017701625824,0.9959024786949158,0.7300804257392883,0.6090295314788818,0.27058473229408264
77,0.9963575601577759,0.8089489936828613,0.6973558664321899,0.19105099141597748,0.9951483011245728,0.6716612577438354,0.532321572303772,0.3290260434150696
78,0.9963166117668152,0.8030225038528442,0.6894363164901733,0.1969771832227707,0.995978832244873,0.7314161658287048,0.6081377863883972,0.2693333327770233
79,0.9964027404785156,0.8222941756248474,0.7118656635284424,0.17770597338676453,0.9954463243484497,0.7122776508331299,0.5838801264762878,0.2884986400604248
80,0.9963788986206055,0.815762460231781,0.7037266492843628,0.18423771858215332,0.996006429195404,0.7398821115493774,0.6152451038360596,0.2608940303325653
81,0.9964221715927124,0.8287220597267151,0.7186954021453857,0.17127792537212372,0.996147871017456,0.7598190307617188,0.6402658224105835,0.24089846014976501
82,0.9964650273323059,0.8257177472114563,0.7183001637458801,0.17428214848041534,0.9960792660713196,0.7716010808944702,0.6526138782501221,0.22898851335048676
83,0.9964393377304077,0.8281241655349731,0.720245897769928,0.17187558114528656,0.9960525035858154,0.7439872622489929,0.6249476075172424,0.25679484009742737
84,0.9964345097541809,0.8284925222396851,0.7199617624282837,0.17150714993476868,0.9956992268562317,0.7397547364234924,0.6133428812026978,0.26086848974227905
85,0.9963963627815247,0.8224499225616455,0.7102383375167847,0.17754989862442017,0.9961399435997009,0.7611784934997559,0.6414746046066284,0.2395426332950592
86,0.9964346289634705,0.8279743790626526,0.719750165939331,0.17202505469322205,0.9961755275726318,0.7718172669410706,0.6496719717979431,0.22889026999473572
87,0.9964063167572021,0.8302052617073059,0.7212111353874207,0.16979488730430603,0.9959521293640137,0.7612639665603638,0.6386674642562866,0.2393372356891632
88,0.9963909983634949,0.820910632610321,0.7121734023094177,0.17908895015716553,0.9960750937461853,0.7649542093276978,0.645132303237915,0.23565521836280823
89,0.9964704513549805,0.8255447149276733,0.7180043458938599,0.17445509135723114,0.9960609078407288,0.7665488719940186,0.6448864340782166,0.23411841690540314
90,0.9962970018386841,0.811707079410553,0.6967644095420837,0.18829268217086792,0.9956755042076111,0.706069827079773,0.5735280513763428,0.2935865521430969
91,0.9962173104286194,0.7950097322463989,0.6762466430664062,0.20498991012573242,0.9959154725074768,0.7259203791618347,0.5961145758628845,0.2749732434749603
92,0.9963733553886414,0.8118909597396851,0.6991518139839172,0.18810956180095673,0.9960974454879761,0.7613418102264404,0.6411426663398743,0.2393188327550888
93,0.9964429140090942,0.8301138281822205,0.7224848866462708,0.16988645493984222,0.995912492275238,0.7438009977340698,0.6219263672828674,0.2566797733306885
94,0.9963487386703491,0.8114181756973267,0.7001048922538757,0.1885824054479599,0.9960125684738159,0.7587184906005859,0.6361944675445557,0.24187573790550232
95,0.9963768124580383,0.8197225332260132,0.7069928646087646,0.18027769029140472,0.9958387613296509,0.7487571835517883,0.6227021813392639,0.25198039412498474
96,0.9963662028312683,0.8159693479537964,0.7035227417945862,0.18403060734272003,0.9961082339286804,0.7598812580108643,0.636346697807312,0.24083492159843445
97,0.9963837265968323,0.8168779611587524,0.7066413164138794,0.18312230706214905,0.9961084723472595,0.7587422728538513,0.6363177299499512,0.24196664988994598
98,0.9964534044265747,0.8270534873008728,0.7210306525230408,0.17294646799564362,0.9962049722671509,0.7861803770065308,0.6671891808509827,0.2144106924533844
99,0.9964216351509094,0.8243415355682373,0.7147080898284912,0.17565850913524628,0.9959834218025208,0.7691784501075745,0.6477506160736084,0.23146475851535797
